segment,SA2_NAME21,GCC_NAME21,fraction,new_name
43,Manjimup,Rest of WA,0.021929824561403508,43 Fruit and nut
43,Pemberton,Rest of WA,0.008771929824561403,43 Fruit and nut
43,Busselton Surrounds,Rest of WA,0.0043859649122807015,43 Fruit and nut
43,Capel,Rest of WA,0.0043859649122807015,43 Fruit and nut
44,Adelaide Hills,Greater Adelaide,0.0016666666666666668,44 Beef and sheep
44,Norwood (SA),Greater Adelaide,0.0016666666666666668,44 Beef and sheep
44,Boonah,Greater Brisbane,0.011666666666666667,44 Beef and sheep
44,Lowood,Greater Brisbane,0.01,44 Beef and sheep
44,Lockyer Valley - East,Greater Brisbane,0.008333333333333333,44 Beef and sheep
44,Esk,Greater Brisbane,0.006666666666666667,44 Beef and sheep
44,Darwin City,Greater Darwin,0.0016666666666666668,44 Beef and sheep
44,Bunyip - Garfield,Greater Melbourne,0.005,44 Beef and sheep
44,Kinglake,Greater Melbourne,0.0016666666666666668,44 Beef and sheep
44,Wallan,Greater Melbourne,0.0016666666666666668,44 Beef and sheep
44,Romsey,Greater Melbourne,0.0016666666666666668,44 Beef and sheep
44,The Oaks - Oakdale,Greater Sydney,0.005,44 Beef and sheep
44,Picton - Tahmoor - Buxton,Greater Sydney,0.0033333333333333335,44 Beef and sheep
44,Jilliby - Yarramalong,Greater Sydney,0.0016666666666666668,44 Beef and sheep
44,Rooty Hill - Minchinbury,Greater Sydney,0.0016666666666666668,44 Beef and sheep
44,Goulburn Surrounds,Rest of NSW,0.015,44 Beef and sheep
44,Inverell Surrounds - West,Rest of NSW,0.015,44 Beef and sheep
44,Cooma,Rest of NSW,0.013333333333333334,44 Beef and sheep
44,Grafton Surrounds,Rest of NSW,0.013333333333333334,44 Beef and sheep
44,Ross,Rest of NT,0.0016666666666666668,44 Beef and sheep
44,Malanda - Yungaburra,Rest of Qld,0.015,44 Beef and sheep
44,Central Highlands - West,Rest of Qld,0.01,44 Beef and sheep
44,Banana,Rest of Qld,0.008333333333333333,44 Beef and sheep
44,Gladstone Hinterland,Rest of Qld,0.008333333333333333,44 Beef and sheep
44,Quorn - Lake Gilles,Rest of SA,0.008333333333333333,44 Beef and sheep
44,Light,Rest of SA,0.005,44 Beef and sheep
44,Millicent,Rest of SA,0.005,44 Beef and sheep
44,Penola,Rest of SA,0.005,44 Beef and sheep
44,Scottsdale - Bridport,Rest of Tas.,0.005,44 Beef and sheep
44,Southern Midlands,Rest of Tas.,0.005,44 Beef and sheep
44,Sheffield - Railton,Rest of Tas.,0.005,44 Beef and sheep
44,Deloraine,Rest of Tas.,0.0033333333333333335,44 Beef and sheep
44,Churchill,Rest of Vic.,0.011666666666666667,44 Beef and sheep
44,Mansfield (Vic.),Rest of Vic.,0.008333333333333333,44 Beef and sheep
44,Southern Grampians,Rest of Vic.,0.008333333333333333,44 Beef and sheep
44,Alexandra,Rest of Vic.,0.005,44 Beef and sheep
44,Harvey,Rest of WA,0.008333333333333333,44 Beef and sheep
44,Dardanup,Rest of WA,0.0033333333333333335,44 Beef and sheep
44,Plantagenet,Rest of WA,0.0033333333333333335,44 Beef and sheep
44,Bridgetown - Boyup Brook,Rest of WA,0.0016666666666666668,44 Beef and sheep
45,Hahndorf - Echunga,Greater Adelaide,0.007407407407407408,45 Dairy farms
45,Boonah,Greater Brisbane,0.022222222222222223,45 Dairy farms
45,Beaudesert,Greater Brisbane,0.007407407407407408,45 Dairy farms
45,Kilcoy,Greater Brisbane,0.007407407407407408,45 Dairy farms
45,Koo Wee Rup,Greater Melbourne,0.014814814814814815,45 Dairy farms
45,Gloucester,Rest of NSW,0.022222222222222223,45 Dairy farms
45,Tocumwal - Finley - Jerilderie,Rest of NSW,0.022222222222222223,45 Dairy farms
45,Bega-Eden Hinterland,Rest of NSW,0.014814814814814815,45 Dairy farms
45,Dungog,Rest of NSW,0.014814814814814815,45 Dairy farms
45,Crows Nest - Rosalie,Rest of Qld,0.022222222222222223,45 Dairy farms
45,Malanda - Yungaburra,Rest of Qld,0.014814814814814815,45 Dairy farms
45,Gympie - South,Rest of Qld,0.007407407407407408,45 Dairy farms
45,Gympie Surrounds,Rest of Qld,0.007407407407407408,45 Dairy farms
45,Lyndoch,Rest of SA,0.007407407407407408,45 Dairy farms
45,Peterborough - Mount Remarkable,Rest of SA,0.007407407407407408,45 Dairy farms
45,Strathalbyn Surrounds,Rest of SA,0.007407407407407408,45 Dairy farms
45,Grant,Rest of SA,0.007407407407407408,45 Dairy farms
45,Scottsdale - Bridport,Rest of Tas.,0.014814814814814815,45 Dairy farms
45,Burnie - Ulverstone Surrounds,Rest of Tas.,0.014814814814814815,45 Dairy farms
45,Sheffield - Railton,Rest of Tas.,0.014814814814814815,45 Dairy farms
45,Legana,Rest of Tas.,0.007407407407407408,45 Dairy farms
45,Numurkah,Rest of Vic.,0.05185185185185185,45 Dairy farms
45,Corangamite - South,Rest of Vic.,0.05185185185185185,45 Dairy farms
45,Foster,Rest of Vic.,0.037037037037037035,45 Dairy farms
45,Korumburra,Rest of Vic.,0.02962962962962963,45 Dairy farms
45,Harvey,Rest of WA,0.022222222222222223,45 Dairy farms
45,Augusta,Rest of WA,0.007407407407407408,45 Dairy farms
45,Capel,Rest of WA,0.007407407407407408,45 Dairy farms
45,Dardanup,Rest of WA,0.007407407407407408,45 Dairy farms
46,Glenelg (SA),Greater Adelaide,0.0027472527472527475,46 Broadacre crops
46,Boonah,Greater Brisbane,0.005494505494505495,46 Broadacre crops
46,Darwin City,Greater Darwin,0.0027472527472527475,46 Broadacre crops
46,Hillarys,Greater Perth,0.0027472527472527475,46 Broadacre crops
46,The Oaks - Oakdale,Greater Sydney,0.0027472527472527475,46 Broadacre crops
46,Wagga Wagga Surrounds,Rest of NSW,0.019230769230769232,46 Broadacre crops
46,Temora,Rest of NSW,0.016483516483516484,46 Broadacre crops
46,Forbes,Rest of NSW,0.013736263736263736,46 Broadacre crops
46,Tocumwal - Finley - Jerilderie,Rest of NSW,0.013736263736263736,46 Broadacre crops
46,Petermann - Simpson,Rest of NT,0.0027472527472527475,46 Broadacre crops
46,Elsey,Rest of NT,0.0027472527472527475,46 Broadacre crops
46,Southern Downs - East,Rest of Qld,0.01098901098901099,46 Broadacre crops
46,Toowoomba - West,Rest of Qld,0.01098901098901099,46 Broadacre crops
46,Clifton - Greenmount,Rest of Qld,0.008241758241758242,46 Broadacre crops
46,Banana,Rest of Qld,0.008241758241758242,46 Broadacre crops
46,Wakefield - Barunga West,Rest of SA,0.019230769230769232,46 Broadacre crops
46,Kadina,Rest of SA,0.013736263736263736,46 Broadacre crops
46,Yorke Peninsula - North,Rest of SA,0.01098901098901099,46 Broadacre crops
46,Tatiara,Rest of SA,0.01098901098901099,46 Broadacre crops
46,Westbury,Rest of Tas.,0.0027472527472527475,46 Broadacre crops
46,Scottsdale - Bridport,Rest of Tas.,0.0027472527472527475,46 Broadacre crops
46,Nhill Region,Rest of Vic.,0.03296703296703297,46 Broadacre crops
46,Yarriambiack,Rest of Vic.,0.02197802197802198,46 Broadacre crops
46,Buloke,Rest of Vic.,0.019230769230769232,46 Broadacre crops
46,Horsham,Rest of Vic.,0.016483516483516484,46 Broadacre crops
46,Northam,Rest of WA,0.027472527472527472,46 Broadacre crops
46,Kulin,Rest of WA,0.02197802197802198,46 Broadacre crops
46,York - Beverley,Rest of WA,0.019230769230769232,46 Broadacre crops
46,Morawa,Rest of WA,0.016483516483516484,46 Broadacre crops
47,Rosewood,Greater Brisbane,0.043478260869565216,47 Mine sites
47,Banjup,Greater Perth,0.043478260869565216,47 Mine sites
47,Douglas Park - Appin,Greater Sydney,0.043478260869565216,47 Mine sites
47,Broken Hill,Rest of NSW,0.08695652173913043,47 Mine sites
47,Lithgow Surrounds,Rest of NSW,0.043478260869565216,47 Mine sites
47,Helensburgh,Rest of NSW,0.043478260869565216,47 Mine sites
47,Central Highlands - West,Rest of Qld,0.08695652173913043,47 Mine sites
47,Tablelands,Rest of Qld,0.043478260869565216,47 Mine sites
47,Charters Towers,Rest of Qld,0.043478260869565216,47 Mine sites
47,Dalrymple,Rest of Qld,0.043478260869565216,47 Mine sites
47,West Coast (Tas.),Rest of Tas.,0.043478260869565216,47 Mine sites
47,Loddon,Rest of Vic.,0.043478260869565216,47 Mine sites
47,Stawell,Rest of Vic.,0.043478260869565216,47 Mine sites
47,Mukinbudin,Rest of WA,0.08695652173913043,47 Mine sites
47,Leinster - Leonora,Rest of WA,0.08695652173913043,47 Mine sites
47,Meekatharra,Rest of WA,0.08695652173913043,47 Mine sites
47,Ashburton (WA),Rest of WA,0.043478260869565216,47 Mine sites
48,North Stradbroke Island,Greater Brisbane,0.0029239766081871343,48 Remote Aboriginal communities
48,Ludmilla - The Narrows,Greater Darwin,0.0029239766081871343,48 Remote Aboriginal communities
48,Malak - Marrara,Greater Darwin,0.0029239766081871343,48 Remote Aboriginal communities
48,Gray,Greater Darwin,0.0029239766081871343,48 Remote Aboriginal communities
48,Malabar - La Perouse,Greater Sydney,0.0029239766081871343,48 Remote Aboriginal communities
48,Bourke - Brewarrina,Rest of NSW,0.02046783625730994,48 Remote Aboriginal communities
48,Coonamble,Rest of NSW,0.02046783625730994,48 Remote Aboriginal communities
48,Kempsey,Rest of NSW,0.02046783625730994,48 Remote Aboriginal communities
48,Moree,Rest of NSW,0.02046783625730994,48 Remote Aboriginal communities
48,Katherine,Rest of NT,0.029239766081871343,48 Remote Aboriginal communities
48,Tanami,Rest of NT,0.02631578947368421,48 Remote Aboriginal communities
48,Tennant Creek,Rest of NT,0.02631578947368421,48 Remote Aboriginal communities
48,Gulf,Rest of NT,0.023391812865497075,48 Remote Aboriginal communities
48,Carpentaria,Rest of Qld,0.017543859649122806,48 Remote Aboriginal communities
48,Mount Isa,Rest of Qld,0.017543859649122806,48 Remote Aboriginal communities
48,Cape York,Rest of Qld,0.014619883040935672,48 Remote Aboriginal communities
48,Mount Isa Surrounds,Rest of Qld,0.011695906432748537,48 Remote Aboriginal communities
48,APY Lands,Rest of SA,0.023391812865497075,48 Remote Aboriginal communities
48,Port Augusta,Rest of SA,0.017543859649122806,48 Remote Aboriginal communities
48,West Coast (SA),Rest of SA,0.005847953216374269,48 Remote Aboriginal communities
48,Outback,Rest of SA,0.005847953216374269,48 Remote Aboriginal communities
48,Orbost,Rest of Vic.,0.0029239766081871343,48 Remote Aboriginal communities
48,Moyne - East,Rest of Vic.,0.0029239766081871343,48 Remote Aboriginal communities
48,Derby - West Kimberley,Rest of WA,0.05555555555555555,48 Remote Aboriginal communities
48,Broome,Rest of WA,0.029239766081871343,48 Remote Aboriginal communities
48,Leinster - Leonora,Rest of WA,0.029239766081871343,48 Remote Aboriginal communities
48,Kununurra,Rest of WA,0.023391812865497075,48 Remote Aboriginal communities
49,Taylor,Australian Capital Territory,0.016556291390728478,49 Primarily non residential
49,Belconnen,Australian Capital Territory,0.006622516556291391,49 Primarily non residential
49,Majura,Australian Capital Territory,0.006622516556291391,49 Primarily non residential
49,Harrison,Australian Capital Territory,0.006622516556291391,49 Primarily non residential
49,Mount Barker,Greater Adelaide,0.016556291390728478,49 Primarily non residential
49,The Parks,Greater Adelaide,0.009933774834437087,49 Primarily non residential
49,Adelaide,Greater Adelaide,0.006622516556291391,49 Primarily non residential
49,Enfield - Blair Athol,Greater Adelaide,0.006622516556291391,49 Primarily non residential
49,Brassall,Greater Brisbane,0.006622516556291391,49 Primarily non residential
49,Bribie Island,Greater Brisbane,0.006622516556291391,49 Primarily non residential
49,Cleveland,Greater Brisbane,0.0033112582781456954,49 Primarily non residential
49,Redland Bay,Greater Brisbane,0.0033112582781456954,49 Primarily non residential
49,Berrimah,Greater Darwin,0.0033112582781456954,49 Primarily non residential
49,Wagaman,Greater Darwin,0.0033112582781456954,49 Primarily non residential
49,Cambridge,Greater Hobart,0.0033112582781456954,49 Primarily non residential
49,Melbourne CBD - West,Greater Melbourne,0.016556291390728478,49 Primarily non residential
49,Oakleigh - Huntingdale,Greater Melbourne,0.009933774834437087,49 Primarily non residential
49,Skye - Sandhurst,Greater Melbourne,0.009933774834437087,49 Primarily non residential
49,Kingsbury,Greater Melbourne,0.006622516556291391,49 Primarily non residential
49,Pinjarra,Greater Perth,0.006622516556291391,49 Primarily non residential
49,Perth (West) - Northbridge,Greater Perth,0.006622516556291391,49 Primarily non residential
49,Forrestfield - Wattle Grove,Greater Perth,0.006622516556291391,49 Primarily non residential
49,Rockingham,Greater Perth,0.006622516556291391,49 Primarily non residential
49,Asquith - Mount Colah,Greater Sydney,0.013245033112582781,49 Primarily non residential
49,Sydney (South) - Haymarket,Greater Sydney,0.009933774834437087,49 Primarily non residential
49,Bankstown - South,Greater Sydney,0.009933774834437087,49 Primarily non residential
49,Campbelltown - Woodbine,Greater Sydney,0.009933774834437087,49 Primarily non residential
49,Walgett - Lightning Ridge,Rest of NSW,0.009933774834437087,49 Primarily non residential
49,Jindabyne - Berridale,Rest of NSW,0.006622516556291391,49 Primarily non residential
49,Goulburn,Rest of NSW,0.006622516556291391,49 Primarily non residential
49,Far West,Rest of NSW,0.006622516556291391,49 Primarily non residential
49,Petermann - Simpson,Rest of NT,0.006622516556291391,49 Primarily non residential
49,Ross,Rest of NT,0.0033112582781456954,49 Primarily non residential
49,Sandover - Plenty,Rest of NT,0.0033112582781456954,49 Primarily non residential
49,Tanami,Rest of NT,0.0033112582781456954,49 Primarily non residential
49,Daintree,Rest of Qld,0.0033112582781456954,49 Primarily non residential
49,Roma Surrounds,Rest of Qld,0.0033112582781456954,49 Primarily non residential
49,Wambo,Rest of Qld,0.0033112582781456954,49 Primarily non residential
49,Rockhampton - West,Rest of Qld,0.0033112582781456954,49 Primarily non residential
49,Barmera,Rest of SA,0.006622516556291391,49 Primarily non residential
49,Outback,Rest of SA,0.0033112582781456954,49 Primarily non residential
49,Roxby Downs,Rest of SA,0.0033112582781456954,49 Primarily non residential
49,Mount Gambier - East,Rest of SA,0.0033112582781456954,49 Primarily non residential
49,Buninyong,Rest of Vic.,0.0033112582781456954,49 Primarily non residential
49,Lara,Rest of Vic.,0.0033112582781456954,49 Primarily non residential
49,Churchill,Rest of Vic.,0.0033112582781456954,49 Primarily non residential
49,Morawa,Rest of WA,0.006622516556291391,49 Primarily non residential
49,Margaret River,Rest of WA,0.0033112582781456954,49 Primarily non residential
49,Busselton - West,Rest of WA,0.0033112582781456954,49 Primarily non residential
49,Narrogin,Rest of WA,0.0033112582781456954,49 Primarily non residential
50,Mandurah - North,Greater Perth,0.003816793893129771,50 Sparsely populated remote and rural
50,Carramar,Greater Perth,0.003816793893129771,50 Sparsely populated remote and rural
50,Condobolin,Rest of NSW,0.011450381679389313,50 Sparsely populated remote and rural
50,Grafton,Rest of NSW,0.011450381679389313,50 Sparsely populated remote and rural
50,Sawtell - Boambee,Rest of NSW,0.011450381679389313,50 Sparsely populated remote and rural
50,Bathurst - West,Rest of NSW,0.007633587786259542,50 Sparsely populated remote and rural
50,Mount Johns,Rest of NT,0.003816793893129771,50 Sparsely populated remote and rural
50,Sandover - Plenty,Rest of NT,0.003816793893129771,50 Sparsely populated remote and rural
50,Tanami,Rest of NT,0.003816793893129771,50 Sparsely populated remote and rural
50,Tennant Creek,Rest of NT,0.003816793893129771,50 Sparsely populated remote and rural
50,Johnstone,Rest of Qld,0.007633587786259542,50 Sparsely populated remote and rural
50,Wambo,Rest of Qld,0.007633587786259542,50 Sparsely populated remote and rural
50,Biloela,Rest of Qld,0.007633587786259542,50 Sparsely populated remote and rural
50,Currumbin Waters,Rest of Qld,0.007633587786259542,50 Sparsely populated remote and rural
50,Whyalla,Rest of SA,0.011450381679389313,50 Sparsely populated remote and rural
50,APY Lands,Rest of SA,0.011450381679389313,50 Sparsely populated remote and rural
50,Goyder,Rest of SA,0.003816793893129771,50 Sparsely populated remote and rural
50,Port Pirie,Rest of SA,0.003816793893129771,50 Sparsely populated remote and rural
