lvl6_id,lvl6_name,lvl4_id,lvl4_name,lvl3_id,lvl3_name,lvl2_id,lvl2_name,lvl1_id,lvl1_name
542131,Bookkeeper,5421,Bookkeepers,542,Bookkeepers,54,Accounting and Related Clerks,5,Clerical and Administrative Workers
549131,Betting Clerk,5491,Other Accounting and Related Clerks,549,Miscellaneous Accounting and Related Clerks,54,Accounting and Related Clerks,5,Clerical and Administrative Workers
549132,Bookmaker,5491,Other Accounting and Related Clerks,549,Miscellaneous Accounting and Related Clerks,54,Accounting and Related Clerks,5,Clerical and Administrative Workers
549133,Debt Collector,5491,Other Accounting and Related Clerks,549,Miscellaneous Accounting and Related Clerks,54,Accounting and Related Clerks,5,Clerical and Administrative Workers
551131,Call or Contact Centre Operator,5511,Call and Contact Centre Workers,551,Call Centre and Information Officers,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
551132,Call or Contact Centre Team Leader,5511,Call and Contact Centre Workers,551,Call Centre and Information Officers,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
551231,Information Officer,5512,Information Officers and Switchboard Operators,551,Call Centre and Information Officers,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
551232,Switchboard Operator,5512,Information Officers and Switchboard Operators,551,Call Centre and Information Officers,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
552131,Medical Receptionist,5521,Medical Receptionists,552,Medical Receptionists and Ward Clerks,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
552231,Ward Clerk,5522,Ward Clerks,552,Medical Receptionists and Ward Clerks,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
553131,Receptionist (General),5531,Receptionists (General),553,Receptionists,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
553231,Hotel or Motel Receptionist,5532,Hotel and Motel Receptionists,553,Receptionists,55,Enquiry and Information Officers and Receptionists,5,Clerical and Administrative Workers
561131,General Clerk,5611,General Clerks,561,General Clerical Workers,56,General Clerical Workers,5,Clerical and Administrative Workers
561231,Data Entry Operator,5612,Data Entry Operators and Transcriptionists,561,General Clerical Workers,56,General Clerical Workers,5,Clerical and Administrative Workers
561232,Machine Shorthand Reporter,5612,Data Entry Operators and Transcriptionists,561,General Clerical Workers,56,General Clerical Workers,5,Clerical and Administrative Workers
561233,Word Processing Operator,5612,Data Entry Operators and Transcriptionists,561,General Clerical Workers,56,General Clerical Workers,5,Clerical and Administrative Workers
571131,Logistics Officer,5711,Logistics Officers,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571231,Order Clerk,5712,Order Clerks,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571331,Procurement Officer,5713,Procurement and Purchasing Officers,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571332,Purchasing Officer,5713,Procurement and Purchasing Officers,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571431,Stock Clerk,5714,Stock Clerks,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571531,Warehouse Administrator,5715,Warehouse Administrators,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571931,Freight Forwarder,5719,Other Supply Chain Support Workers,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
571932,Production Coordinator (Logistics),5719,Other Supply Chain Support Workers,571,Supply Chain Support Workers,57,Supply Chain Support Workers,5,Clerical and Administrative Workers
591131,Aerodrome Reporting Officer,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591132,Council Ranger,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591133,Electrical Asset Inspector,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591134,"Invasive Pest, Weed and Disease Inspector",5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591135,Meter Reader,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591136,Motor Vehicle Licence Examiner,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591137,Parking Officer,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591138,Transport Revenue Officer,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591141,Water Inspector,5911,Inspectors and Regulatory Compliance Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591231,Social Security Assessor,5912,Regulatory Administration and Assessment Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591232,Taxation Compliance Officer,5912,Regulatory Administration and Assessment Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591233,Visa and Citizenship Processing Officer,5912,Regulatory Administration and Assessment Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
591999,Inspectors and Regulatory Officers nec,5919,Other Inspectors and Regulatory Officers,591,Inspectors and Regulatory Officers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599131,Filing or Registry Clerk,5991,Filing and Registry Clerks and Library Assistants,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599132,Library Assistant,5991,Filing and Registry Clerks and Library Assistants,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599231,Human Resources Administration Assistant,5992,Human Resources Assistants,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599232,Rostering Officer,5992,Human Resources Assistants,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599331,Mail Clerk,5993,Mail Sorters,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599332,Postal Sorting Officer,5993,Mail Sorters,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599931,Clinical Coder,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599932,Customs Broker,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599933,Facilities Administrator,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599934,"Production Assistant (Audio, Screen or Live Performance)",5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599935,"Production Coordinator (Audio, Screen or Live Performance)",5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599936,Radio Dispatcher,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599937,Strata Manager,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599938,Survey Interviewer,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599941,Union Organiser,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
599999,Clerical and Administrative Workers nec,5999,Other Miscellaneous Clerical and Administrative Workers,599,Miscellaneous Clerical and Administrative Workers,59,Other Clerical and Administrative Workers,5,Clerical and Administrative Workers
611131,Checkout Operator,6111,Checkout Operators,611,Checkout Operators,61,Sales Support Workers,6,Sales Workers
619131,Marketing Assistant,6191,Product Promotion Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619132,Model,6191,Product Promotion Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619133,Sales Demonstrator,6191,Product Promotion Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619134,Telemarketer,6191,Product Promotion Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619135,Visual Merchandiser,6191,Product Promotion Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619931,Entertainment Venue Attendant,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619932,Merchandise Planner,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619933,Personal Shopper,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619934,Reservations Agent,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619935,Retail Buyer,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
619999,Sales Support Workers nec,6199,Other Sales Support Workers,619,Miscellaneous Sales Support Workers,61,Sales Support Workers,6,Sales Workers
621131,Insurance Agent,6211,Insurance Agents,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
621231,Sales Representative (Building and Plumbing Supplies),6212,Sales Representatives,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
621232,Sales Representative (Business Services),6212,Sales Representatives,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
621233,Sales Representative (Motor Vehicle Parts and Accessories),6212,Sales Representatives,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
621234,Sales Representative (Personal and Household Goods),6212,Sales Representatives,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
621299,Sales Representatives nec,6212,Sales Representatives,621,Insurance Agents and Sales Representatives,62,Sales Representatives and Agents,6,Sales Workers
622131,Property Manager,6221,Property Managers,622,"Property Managers, Agents and Representatives",62,Sales Representatives and Agents,6,Sales Workers
622231,Auctioneer,6222,Property Sales Agents and Related Workers,622,"Property Managers, Agents and Representatives",62,Sales Representatives and Agents,6,Sales Workers
622232,Real Estate Agent,6222,Property Sales Agents and Related Workers,622,"Property Managers, Agents and Representatives",62,Sales Representatives and Agents,6,Sales Workers
622233,Real Estate Representative,6222,Property Sales Agents and Related Workers,622,"Property Managers, Agents and Representatives",62,Sales Representatives and Agents,6,Sales Workers
622234,Stock and Station Agent,6222,Property Sales Agents and Related Workers,622,"Property Managers, Agents and Representatives",62,Sales Representatives and Agents,6,Sales Workers
631131,Sales Assistant (General),6311,Sales Assistants (General),631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631231,Community Pharmacy Sales Assistant,6312,Community Pharmacy Sales Assistants,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631331,ICT Sales Assistant,6313,ICT Sales Assistants,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631431,Motor Vehicle or Caravan Salesperson,6314,Motor Vehicle and Vehicle Parts Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631432,Motor Vehicle Parts Interpreter,6314,Motor Vehicle and Vehicle Parts Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631531,Retail Supervisor,6315,Retail Supervisors,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631631,Service Station Attendant,6316,Service Station Attendants,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631931,Door-to-door Salesperson,6319,Other Sales Assistants and Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631932,Materials Recycler,6319,Other Sales Assistants and Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631933,Rental Salesperson,6319,Other Sales Assistants and Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631934,Street Vendor,6319,Other Sales Assistants and Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
631999,Sales Assistants and Salespersons nec,6319,Other Sales Assistants and Salespersons,631,Sales Assistants and Salespersons,63,Sales Assistants and Salespersons,6,Sales Workers
711131,Chauffeur,7111,Automobile Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711132,Oversize Load Pilot Escort,7111,Automobile Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711133,Rideshare Driver,7111,Automobile Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711134,Taxi Driver,7111,Automobile Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711199,Automobile Drivers nec,7111,Automobile Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711231,Bus Driver,7112,Bus and Coach Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711232,Charter and Tour Bus Driver,7112,Bus and Coach Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711233,Passenger Coach Driver,7112,Bus and Coach Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711331,Freight Train Driver,7113,Train and Tram Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711332,Passenger Train Driver,7113,Train and Tram Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
711333,Tram Driver,7113,Train and Tram Drivers,711,"Automobile, Bus and Rail Drivers",71,Road and Rail Drivers,7,Machinery Operators and Drivers
712131,Furniture Removalist,7121,Furniture Removalists,712,Delivery Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
712231,Delivery Person,7122,Postal and Delivery Workers,712,Delivery Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
712232,Postal Delivery Officer,7122,Postal and Delivery Workers,712,Delivery Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
713131,Truck Driver (General),7131,General Truck Drivers,713,Truck Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
713132,Tow Truck Driver,7131,General Truck Drivers,713,Truck Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
713231,Articulated Truck Driver,7132,Articulated and Tanker Truck Drivers,713,Truck Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
713232,Tanker Truck Driver,7132,Articulated and Tanker Truck Drivers,713,Truck Drivers,71,Road and Rail Drivers,7,Machinery Operators and Drivers
721131,Storeperson,7211,Storepersons and Warehouse Supervisors,721,Storepersons and Warehouse Supervisors,72,Storepersons and Warehouse Supervisors,7,Machinery Operators and Drivers
721132,Warehouse Supervisor,7211,Storepersons and Warehouse Supervisors,721,Storepersons and Warehouse Supervisors,72,Storepersons and Warehouse Supervisors,7,Machinery Operators and Drivers
731131,Industrial Spray Painter,7311,Industrial Spray Painters and Sandblasters,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731132,Sandblaster,7311,Industrial Spray Painters and Sandblasters,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731231,Paper and Pulp Production Operator,7312,Paper and Wood Processing Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731232,Timber and Wood Production Operator,7312,Paper and Wood Processing Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731331,Plastics Fabricator or Welder,7313,Plastics and Rubber Production Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731332,Plastics Production Machine Operator,7313,Plastics and Rubber Production Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731333,Reinforced Plastic and Composite Production Worker,7313,Plastics and Rubber Production Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731334,Rubber Production Machine Operator,7313,Plastics and Rubber Production Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731399,Plastics and Rubber Production Machine Operators nec,7313,Plastics and Rubber Production Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731431,Sewing Machinist,7314,"Sewing, Textile and Footwear Machine Operators",731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731432,Textile or Footwear Production Machine Operator,7314,"Sewing, Textile and Footwear Machine Operators",731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731931,Chemical Production Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731932,Clay Products Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731933,Concrete Products Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731934,Crushing Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731935,Glass Production Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731936,Photographic Print Processor,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731937,Sterilisation Technician,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731938,Stone Processing Machine Operator,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
731999,Machine Operators nec,7319,Other Machine Operators,731,Machine Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732131,"Crane, Hoist or Lift Operator",7321,"Crane, Hoist and Lift Operators",732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732231,Engineering Production Worker,7322,Engineering Production Workers,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732331,Miner,7323,Miners and Shot Firers,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732332,Shot Firer,7323,Miners and Shot Firers,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732431,Wastewater or Water Plant Operator,7324,Wastewater and Water Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732931,Boiler or Engine Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732932,Bulk Materials Handling Plant Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732933,Concrete Batching Plant Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732934,Concrete Pump Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732935,Railway Signal Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732936,Weighbridge Operator,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
732999,Stationary Plant Operators nec,7329,Other Stationary Plant Operators,732,Stationary Plant Operators,73,Machine and Stationary Plant Operators,7,Machinery Operators and Drivers
741131,Agricultural and Horticultural Mobile Plant Operator,7411,"Agricultural, Horticultural and Logging Plant Operators",741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741132,Logging Plant Operator,7411,"Agricultural, Horticultural and Logging Plant Operators",741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741231,Earthmoving Plant Operator (General),7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741232,Backhoe Operator,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741233,Bulldozer Operator,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741234,Excavator Operator,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741235,Grader Operator,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741236,Loader Operator,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741237,Tunnel Constructor,7412,Earthmoving Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741331,Forklift Driver,7413,Forklift Drivers,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741931,Aircraft Baggage Handler and Ground Crew,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741932,Aircraft Refueller,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741933,Linemarker,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741934,Railway Shunter,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741935,Railway Track Plant Operator,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741936,Road Roller Operator,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741937,Stevedore,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741938,Streetsweeper Operator,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
741999,Mobile Plant Operators nec,7419,Other Mobile Plant Operators,741,Mobile Plant Operators,74,Mobile Plant Operators,7,Machinery Operators and Drivers
811131,Commercial Cleaner,8111,Commercial Cleaners,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811231,Domestic Cleaner,8112,Domestic Cleaners,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811331,Drycleaner,8113,Drycleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811332,Laundry Worker,8113,Drycleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811431,Commercial Housekeeper,8114,Housekeepers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811432,Domestic Housekeeper,8114,Housekeepers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811531,Vehicle Detailer,8115,Vehicle Detailers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811931,Carpet Cleaner,8119,Other Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811932,Roof Gutter Cleaner,8119,Other Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811933,Window Cleaner,8119,Other Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
811999,Cleaners and Laundry Workers nec,8119,Other Cleaners and Laundry Workers,811,Cleaners and Laundry Workers,81,Cleaners and Laundry Workers,8,Labourers
821131,Asbestos Removalist,8211,Construction and Demolition Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821132,Builder's Labourer,8211,Construction and Demolition Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821133,Concreter's Labourer,8211,Construction and Demolition Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821134,Demolition Labourer,8211,Construction and Demolition Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821135,Earthmoving Labourer,8211,Construction and Demolition Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821231,Construction Rigger,8212,Construction Riggers and Doggers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821232,Dogger,8212,Construction Riggers and Doggers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821331,Fencer,8213,Fencers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821431,Building Insulation Installer,8214,Home Improvement and Insulation Installers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821432,Garage Door Installer,8214,Home Improvement and Insulation Installers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821433,Shed Builder,8214,Home Improvement and Insulation Installers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821434,Window Furnishing Installer,8214,Home Improvement and Insulation Installers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821499,Home Improvement and Insulation Installers nec,8214,Home Improvement and Insulation Installers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821531,Paving and Surfacing Labourer,8215,Paving and Surfacing Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821631,"Drainage, Sewerage and Stormwater Labourer",8216,Plumbing and Drainage Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821632,Pipe Layer,8216,Plumbing and Drainage Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821633,Plumber's Assistant,8216,Plumbing and Drainage Labourers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821731,Scaffolder,8217,Structural Steel Construction Workers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821732,Steel Fixer,8217,Structural Steel Construction Workers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
821733,Structural Steel Erector,8217,Structural Steel Construction Workers,821,Construction and Mining Labourers,82,Construction and Mining Labourers,8,Labourers
